PATH;LINE;SMELL;TIME
ansible-role-container-registry-tasks-docker-distribution.yml;0;none;3.7521510124206543
ansible-role-container-registry-vars-main.yml;0;none;3.9931421279907227
ansible-role-systemd_mount-ansible-role-requirements.yaml;0;none;3.512111186981201
ansible-role-systemd_mount-tasks-systemd_mounts.yml;0;none;4.27181601524353
ansible-role-systemd_mount-tests-group_vars-all_containers.yml;0;none;6.698559999465942
ansible-role-systemd_mount-vars-main.yml;0;none;6.323470115661621
ansible-role-systemd_networkd-zuul.d-project.yaml;0;none;5.611867189407349
ansible-role-tripleo-modify-image-tasks-modify_image.yml;35;Suspicious comment;4.712137937545776
bifrost-playbooks-install.yaml;0;none;4.350627183914185
bifrost-playbooks-roles-bifrost-ironic-install-defaults-required_defaults_Fedora_26.yml;0;none;4.361526966094971
bifrost-playbooks-roles-bifrost-ironic-install-defaults-required_defaults_Ubuntu_15.04.yml;0;none;5.128757953643799
bifrost-playbooks-roles-bifrost-keystone-client-config-defaults-main.yml;0;none;2.64947509765625
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;15;Admin by default;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;47;Admin by default;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;16;Empty password;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;47;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;48;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;55;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;56;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;61;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-main.yml;62;Hard-coded secret;4.172693014144897
bifrost-playbooks-roles-bifrost-keystone-install-defaults-required_defaults_Debian_jessie.yml;0;none;2.9224019050598145
bifrost-playbooks-roles-bifrost-keystone-install-defaults-required_defaults_Fedora_22.yml;0;none;4.277322053909302
